
---------- Begin Simulation Statistics ----------
simSeconds                                   0.026335                       # Number of seconds simulated (Second)
system.cpu0.statFuBusy::SimdFloatMisc               0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdFloatMult               0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdFloatMultAcc            0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdFloatMatMultAcc            0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdFloatSqrt               0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdReduceAdd               0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdReduceAlu               0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdReduceCmp               0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdFloatReduceAdd            0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdFloatReduceCmp            0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdAes                     0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdAesMix                  0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdSha1Hash                0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdSha1Hash2               0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdSha256Hash              0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdSha256Hash2             0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdShaSigma2               0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdShaSigma3               0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdSha3                    0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdSm4e                    0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdCrc                     0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdPredAlu                 0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdDotProd                 0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::Matrix                      0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::MatrixMov                   0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::MatrixOP                    0      0.00%      6.20% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::MemRead                270272     92.95%     99.15% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::MemWrite                 1285      0.44%     99.60% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::FloatMemRead             1040      0.36%     99.95% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::FloatMemWrite             136      0.05%    100.00% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::InstPrefetch                0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu0.statFuBusy::SimdUnitStrideLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
